//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 2141009
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
02141009;2;01/04/1951;1;19;60,1;27;7;1;1;0;820,7;1;0;0;0;0,4;0;0;0;0;12;0;0;0;0;0;0,3;0;0;0;18;0;0;0;0;0;0;0;19;0;0,4;10;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1951;1;14;15,5;24;5;1;1;0;820,7;1;0,4;0,2;0;0;0;0;0;0;0,4;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1951;1;15;31,1;12;10;1;1;0;820,7;1;0;0;0;0;0;0;0,2;0,3;0;0,7;12;15;0,6;0;0,4;0;0,9;0,7;0,3;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1951;1;22;23;4;4;1;1;0;820,7;1;0;0;0;22;0,2;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1951;1;0,6;1;7;2;1;1;0;820,7;1;0;0;0;0;0;0;0,6;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1951;1;0,8;0,8;30;1;1;1;0;820,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1951;1;30;55;20;3;1;1;0;820,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;30;13;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1951;1;41;100;25;4;1;1;0;820,7;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;41;17;30;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1951;1;54;176;8;14;1;1;0;820,7;1;0;0,7;10;0,3;0;0;0,4;54;0;0,5;0;0;0;0;0;28;0;0;0;0;0;40;0;4,8;0,3;1,6;21;0;14;0,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1952;1;50;155,8;26;17;1;1;0;;0;17;0;0,2;0;0;0,4;0,3;0,9;0;0;0;0;14;0,3;32;0,9;0,3;0,8;0;0;0;0;10;10;18;50;0,4;0;0;0;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1952;1;30;167,8;28;15;1;1;0;;0;0;18;25;0;12;19;0,3;0,2;0,4;0;0;0;0,9;0,8;22;0;0;0;0;0;0;0;0,2;0;14;0;11;30;14;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02141009;2;01/03/1952;1;32;103,6;12;5;1;1;0;;0;15;28;28;0,6;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1952;1;16;33,4;12;6;1;1;0;;0;0;0;0;0;0;0;0;0,6;0;0;0;16;0;0;0;0;0;0;0;0;0;0,5;0,2;16;0;0;0;0;0,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1952;1;11;11,4;7;2;1;1;0;;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1952;1;16;27,4;17;6;1;1;0;;0;0;0;0;0;0;0,2;0;0;0;0,3;0,3;0;10;0;0;0;16;0,6;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1952;1;;14,4;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/08/1952;1;14;26,7;20;5;1;1;0;;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0,4;0;0,6;0;0;11;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1952;1;14;53,3;9;6;1;1;0;;0;0;0;0;0;0;0,1;0;0;14;0;0;0;0;0;0;0;0;13;0;14;12;0,2;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1952;1;41;83,5;24;6;1;1;0;;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;17;0;0;0;41;0,4;0;24;0;0,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1952;1;58;257,2;11;15;1;1;0;;0;0,4;0,3;0,3;23;22;0;0,5;0;50;13;58;0,4;0;0;0;0;0;29;34;0;25;0;0;0;0;0,7;0,6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1952;1;40;197,8;6;13;1;1;0;;0;38;0;0;0;13;40;31;0;0;0;0,7;16;18;0,3;0;0,4;0;0;0;25;0,9;14;0;0,5;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1953;1;;36;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/02/1953;1;41;135,7;14;6;1;1;0;;0;0;0;22;0;0;0;0;0;0;0;0;0;21;41;19;0,7;0;0;0;0;0;0;0;0;32;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1953;1;22;48,6;22;8;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0;0;0;0;0;0;0;0,2;22;12;0;13;0;0;0;0;0,5;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1953;1;25;57,1;22;11;1;1;0;;0;0;0;0;0;0;0;0;0,5;0,6;0;12;0,7;0;0;0;0;0,2;0,5;0;0;0;25;0,1;0,4;0,1;0;17;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1953;1;17;45,8;17;8;1;1;0;;0;0;0;0;12;14;0;0;0;0,6;0;0;0,8;0,8;0;0;0;17;0,3;0;0,3;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1953;1;;12,2;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/07/1953;1;0,3;0,3;10;1;1;1;0;;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1953;1;;20,1;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/09/1953;1;36;89,2;6;5;1;1;0;;0;0,2;0;0;0;0;36;0;0;0;0;15;20;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1953;1;11;11,8;13;4;1;1;0;;0;0;0;0;0;0;0;0,1;0;0;0;0;0;11;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1953;1;60;205,6;25;12;1;1;0;;0;20;0;0,1;0,3;0;0;27;33;0,3;0;0;22;0;0;0;0;0;0;0,2;42;0;0;0,2;0,5;60;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1953;1;49;180,8;5;14;1;1;0;;0;0,4;0;0;25;49;35;0,3;0,5;0;0;0;0,6;19;0,7;0;0;16;0;0;0;0;0,3;12;0;11;0;0;0;11;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1954;1;31;31,2;4;2;1;1;0;609,1;1;0;0,2;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1954;1;0,2;0,2;16;1;1;1;0;609,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1954;1;64;185,5;30;6;1;1;0;609,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;18;0;0;17;0;0;0;0,5;0;64;61;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1954;1;31;54,9;1;9;1;1;0;609,1;1;31;0,6;0;0,2;0;0;0;0,6;0,2;0;0;0,7;0,4;21;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1954;1;28;90,5;13;5;1;1;0;609,1;1;0;0;23;0;0;17;0;0;0;0;0,5;0;28;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1954;1;0,8;1,4;1;3;1;1;0;609,1;1;0,8;0;0;0;0;0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1954;1;0,6;1,9;19;4;1;1;0;609,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0,6;0,5;0;0;0,6;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1954;1;11;12;28;3;1;1;0;609,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;11;0;0,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1954;1;16;16,2;14;2;1;1;0;609,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1954;1;22;94,3;3;12;1;1;0;609,1;1;0;0,4;22;13;0;0;0,4;0;0;0;0;0,5;0;0;0;0;0,1;0,4;16;0,3;0,2;0;0;0;0;0;0;0;0;20;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1954;1;20;66,3;16;8;1;1;0;609,1;1;18;0;0;0;0;0,8;0;0;0;0;12;14;0,2;0;0,6;20;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1954;1;29;54,7;28;13;1;1;0;609,1;1;0,7;0;0,3;0,4;0;0;0;0,9;0;0,5;0,2;21;0,3;0,4;0;0;0;0;0;0,3;0,1;0;0;0;0;0;0;29;0,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1955;1;33;148,1;2;10;1;1;0;;0;0;33;0;0;0;0;0;0;0;0;0;0;0;21;18;16;0,5;32;0;0;11;0;0,2;0,4;16;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1955;1;13;13,4;6;2;1;1;0;;0;0;0;0;0;0,4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1955;1;13;15,4;16;5;1;1;0;;0;0;0;0;0;0;0;0,8;0;0;0;0,9;0;0;0;0;13;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1955;1;19;75,1;17;11;1;1;0;;0;0;11;0;0,3;16;17;0;0;0,6;0;0,3;0;10;0,4;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0,3;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1955;1;18;79,1;31;10;1;1;0;;0;13;0,2;10;0,5;0;10;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;15;0,8;0;0;0;0;0;0,6;18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1955;1;;22,3;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/07/1955;1;0,9;1,5;9;2;1;1;0;;0;0;0;0;0;0;0;0;0,6;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1955;1;0,4;0,7;6;2;1;1;0;;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1955;1;0,8;0,9;26;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0,8;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1955;1;14;48,7;16;12;1;1;0;;0;0;0,1;0,2;0;0;0;0;0,3;0,2;0;0;0;0;11;10;14;0,1;0;0;0;0;0;12;0;0,2;0,4;0;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1955;1;22;157,8;10;14;1;1;0;;0;20;0,4;20;0;0;0;21;0,5;21;22;0,9;0,8;0;0;0;0;0;0,4;0,8;21;0;18;11;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1955;1;25;133,6;17;14;1;1;0;;0;0;0;0;0;0;0;0,3;0;0;21;0;0;0;11;0;0,8;25;0;0,6;0;0;20;18;17;0;0,6;18;0;0,6;0,4;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1956;1;13;13;2;1;1;1;0;;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1956;1;19;60,8;29;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;0;0;0,8;0;0;0;0;0;0;0;11;19;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02141009;2;01/03/1956;1;20;40,3;19;4;1;1;0;;0;0,8;19;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1956;1;11;24,3;21;8;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0,8;0,7;0;0;0,3;0;0,7;0;0,6;10;11;0,2;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1956;1;15;17,5;17;9;1;1;0;;0;0;0;0;0;0;0;0;0,1;0;0,2;0;0,5;0;0;0;0;15;0;0;0;0,3;0;0;0;0,7;0,2;0;0;0,2;0;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1956;1;;13,1;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/07/1956;1;;13,8;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/08/1956;1;0,9;2,6;8;7;1;1;0;;0;0;0;0;0,2;0,3;0;0,1;0,9;0;0,2;0;0;0,7;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1956;1;25;26,4;28;4;1;1;0;;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;25;0,8;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1956;1;22;79,9;11;9;1;1;0;;0;0,1;0,4;0;0;0;0;0;0;0;0;22;0,8;0;0;17;0;0;0;0;0;0;0;11;0;0;0;0;0;0,6;17;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1956;1;34;73,8;26;15;1;1;0;;0;0,2;0;0;0;10;12;0,6;0;0;13;0;0,7;0,3;0,5;0,8;0;0,3;0;0;0,3;0;0;0;0;0,2;34;0,4;0,5;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1956;1;46;190,7;8;13;1;1;0;;0;0;0;0;0;0;0;19;46;15;0,5;0;0;0;0;20;0,8;0;0;0;14;0,4;0,6;0;0;32;30;12;0;0;0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1957;1;22;40,6;10;6;1;1;0;;0;16;0,4;0;0,6;0;0;0;0;0;22;0;0;0;0;0;0;0;0,9;0,7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1957;1;62;149,4;11;9;1;1;0;;0;0;0;0;0;0;0;0;0;0;0,5;62;26;0;0,5;10;19;0;0;0,4;0;0;13;0;18;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1957;1;46;125,8;24;9;1;1;0;;0;0;0;0,9;0;0;0;0,7;0;0;0,2;0;0;10;19;20;0;0;0;11;0;0;0;18;46;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1957;1;61;175;10;8;1;1;0;;0;0;0,1;0;0;15;21;60;0;0;61;0,7;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1957;1;17;31,8;6;11;1;1;0;;0;0;0;0;0,5;0,7;17;10;0;0,8;0;0,7;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0,2;0;0,4;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1957;1;;15,8;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/07/1957;1;;16,3;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/08/1957;1;0,1;0,1;31;1;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1957;1;21;88,9;30;14;1;1;0;;0;0,2;0;0,8;0,6;0;0;0;0;0,3;0;0;0;11;15;0;0;0;0;0,3;0;0;0,4;0,3;18;0;0;0,5;20;0,5;21;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1957;1;15;42;2;3;1;1;0;;0;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1957;1;58;149,6;8;15;1;1;0;;0;0;0;0;0,4;11;0;0,5;58;24;0;0;0;0;17;0;0;0,2;11;0,2;0,4;0;11;0,7;14;0,7;0;0;0;0,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1957;1;61;375,2;3;19;1;1;0;;0;0;32;61;42;55;0,4;15;25;23;0,5;25;0,6;0,3;0;36;0,6;45;0,3;13;0;0,3;0;0;0,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
